출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금(일반실),요금(우등실),요금(특실)
덕소,경기도,남양주시,37.58689033,127.2088427,횡성,강원도,횡성군,37.48309966,128.010038,10500,16100,0
동대구,대구광역시,동구,35.87932399,128.6283938,경산,경상북도,경산시,35.8193643,128.7276182,8400,0,13200
동대구,대구광역시,동구,35.87932399,128.6283938,경주,경상북도,경주시,35.79837725,129.1389994,8400,11400,13200
동대구,대구광역시,동구,35.87932399,128.6283938,광명,경기도,광명시,37.41619623,126.8846812,41300,49600,57800
동대구,대구광역시,동구,35.87932399,128.6283938,구포,부산광역시,북구,35.20548095,128.997114,10300,0,15100
동대구,대구광역시,동구,35.87932399,128.6283938,김천구미,경상북도,김천시,36.11282841,128.1820556,8400,11400,13200
동대구,대구광역시,동구,35.87932399,128.6283938,대전,대전광역시,동구,36.33229415,127.4346445,19700,23600,27600
동대구,대구광역시,동구,35.87932399,128.6283938,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,37100,0,47700
동대구,대구광역시,동구,35.87932399,128.6283938,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,11200,0,16000
동대구,대구광역시,동구,35.87932399,128.6283938,물금,경상남도,양산시,35.30715588,128.9853192,8900,0,13700
동대구,대구광역시,동구,35.87932399,128.6283938,밀양,경상남도,밀양시,35.47452401,128.7711928,8400,0,13200
동대구,대구광역시,동구,35.87932399,128.6283938,부산,부산광역시,동구,35.11520341,129.0415499,17100,20500,23900
동대구,대구광역시,동구,35.87932399,128.6283938,서대구,대구광역시,서구,35.88134695,128.540007,8400,0,13200
동대구,대구광역시,동구,35.87932399,128.6283938,서울,서울특별시,용산구,37.55406889,126.9707034,43500,52200,60900
동대구,대구광역시,동구,35.87932399,128.6283938,수서,서울특별시,강남구,37.48549613,127.1043706,42000,0,54400
동대구,대구광역시,동구,35.87932399,128.6283938,수원,경기도,수원시 팔달구,37.26579031,127.0000947,31300,0,43800
동대구,대구광역시,동구,35.87932399,128.6283938,영등포,서울특별시,영등포구,37.5156828,126.9078783,34200,0,47900
동대구,대구광역시,동구,35.87932399,128.6283938,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,24800,29800,34700
동대구,대구광역시,동구,35.87932399,128.6283938,울산,울산광역시,울주군,35.55142714,129.1385985,10500,13500,15300
동대구,대구광역시,동구,35.87932399,128.6283938,진영,경상남도,김해시,35.29857664,128.7739275,8400,0,13200
동대구,대구광역시,동구,35.87932399,128.6283938,진주,경상남도,진주시,35.15071327,128.1179168,16300,0,22800
동대구,대구광역시,동구,35.87932399,128.6283938,창원,경상남도,창원시 의창구,35.25745394,128.6066268,10900,0,15700
동대구,대구광역시,동구,35.87932399,128.6283938,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,9800,0,14600
동대구,대구광역시,동구,35.87932399,128.6283938,천안아산,충청남도,아산시,36.7943447,127.1044438,29300,35200,41000
동대구,대구광역시,동구,35.87932399,128.6283938,평택지제,경기도,평택시,37.01878181,127.0698327,32700,0,43400
동대구,대구광역시,동구,35.87932399,128.6283938,포항,경상북도,포항시 북구,36.07160518,129.3419282,10900,0,15700
동대구,대구광역시,동구,35.87932399,128.6283938,행신,경기도,고양시 덕양구,37.61192587,126.8341324,44900,53900,62900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,경주,경상북도,경주시,35.79837725,129.1389994,42900,0,55700
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,공주,충청남도,공주시,36.3324865,127.0968327,18600,0,0
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,광주송정,광주광역시,광산구,35.13766751,126.790805,40700,0,0
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,김천구미,경상북도,김천시,36.11282841,128.1820556,28300,0,37400
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,나주,전라남도,나주시,35.01407834,126.7171749,42200,0,0
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,대전,대전광역시,동구,36.33229415,127.4346445,16900,0,22300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,동대구,대구광역시,동구,35.87932399,128.6283938,37100,0,47700
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,목포,전라남도,목포시,34.79113446,126.3865755,46800,0,0
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,부산,부산광역시,동구,35.11520341,129.0415499,53400,0,70000
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,수서,서울특별시,강남구,37.48549613,127.1043706,8400,0,10900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,11700,0,15500
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,울산,울산광역시,울주군,35.55142714,129.1385985,47100,0,61300
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,익산,전라북도,익산시,35.94053258,126.9457173,25700,0,0
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,정읍,전라북도,정읍시,35.57550653,126.8422496,33400,0,0
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,천안아산,충청남도,아산시,36.7943447,127.1044438,8400,0,10900
동탄,경기도,화성시 동탄구,37.19994276,127.0957376,평택지제,경기도,평택시,37.01878181,127.0698327,8400,0,10900
동해,강원도,동해시,37.49819799,129.1237942,강릉,강원도,강릉시,37.76452356,128.8996276,8400,11400,0
동해,강원도,동해시,37.49819799,129.1237942,경주,경상북도,경주시,35.79837725,129.1389994,29600,35500,0
동해,강원도,동해시,37.49819799,129.1237942,덕소,경기도,남양주시,37.58689033,127.2088427,27900,36600,0
동해,강원도,동해시,37.49819799,129.1237942,둔내,강원도,횡성군,37.51031792,128.2212155,14500,17500,0
동해,강원도,동해시,37.49819799,129.1237942,만종,강원도,원주시,37.35369709,127.8929934,20000,24000,0
동해,강원도,동해시,37.49819799,129.1237942,묵호,강원도,동해시,37.54682398,129.1076923,8400,11400,0
동해,강원도,동해시,37.49819799,129.1237942,부전,부산광역시,부산진구,35.16465141,129.0601198,42100,50500,0
동해,강원도,동해시,37.49819799,129.1237942,삼척,강원도,삼척시,37.4300681,129.1787396,8400,11400,0
동해,강원도,동해시,37.49819799,129.1237942,상봉,서울특별시,중랑구,37.59670933,127.0857418,29300,38800,0
동해,강원도,동해시,37.49819799,129.1237942,서울,서울특별시,용산구,37.55406889,126.9707034,31300,41500,0
동해,강원도,동해시,37.49819799,129.1237942,서원주,강원도,원주시,37.34904728,127.8399453,20700,24800,0
동해,강원도,동해시,37.49819799,129.1237942,양평,경기도,양평군,37.49268434,127.4922476,24700,31400,0
동해,강원도,동해시,37.49819799,129.1237942,영덕,경상북도,영덕군,36.41029112,129.3774273,18600,22300,0
동해,강원도,동해시,37.49819799,129.1237942,울진,경상북도,울진군,36.98276562,129.3949026,9300,12300,0
동해,강원도,동해시,37.49819799,129.1237942,정동진,강원도,강릉시,37.69143013,129.0326896,8400,11400,0
동해,강원도,동해시,37.49819799,129.1237942,진부,강원도,평창군,37.64273728,128.5744966,9400,12400,0
동해,강원도,동해시,37.49819799,129.1237942,청량리,서울특별시,동대문구,37.57997011,127.0477363,29700,39500,0
동해,강원도,동해시,37.49819799,129.1237942,태화강,울산광역시,남구,35.53884117,129.3533323,35500,42600,0
동해,강원도,동해시,37.49819799,129.1237942,평창,강원도,평창군,37.56238734,128.4297396,11700,14700,0
동해,강원도,동해시,37.49819799,129.1237942,포항,경상북도,포항시 북구,36.07160518,129.3419282,24000,28800,0
동해,강원도,동해시,37.49819799,129.1237942,횡성,강원도,횡성군,37.48309966,128.010038,17400,20900,0
둔내,강원도,횡성군,37.51031792,128.2212155,강릉,강원도,강릉시,37.76452356,128.8996276,10800,13800,0
둔내,강원도,횡성군,37.51031792,128.2212155,덕소,경기도,남양주시,37.58689033,127.2088427,13400,19200,0
둔내,강원도,횡성군,37.51031792,128.2212155,동해,강원도,동해시,37.49819799,129.1237942,14500,17500,0
둔내,강원도,횡성군,37.51031792,128.2212155,만종,강원도,원주시,37.35369709,127.8929934,8400,11400,0
둔내,강원도,횡성군,37.51031792,128.2212155,묵호,강원도,동해시,37.54682398,129.1076923,13900,16900,0
둔내,강원도,횡성군,37.51031792,128.2212155,상봉,서울특별시,중랑구,37.59670933,127.0857418,14800,21500,0
둔내,강원도,횡성군,37.51031792,128.2212155,서울,서울특별시,용산구,37.55406889,126.9707034,16800,24100,0
둔내,강원도,횡성군,37.51031792,128.2212155,서원주,강원도,원주시,37.34904728,127.8399453,8400,11400,0
둔내,강원도,횡성군,37.51031792,128.2212155,양평,경기도,양평군,37.49268434,127.4922476,10200,14700,0
둔내,강원도,횡성군,37.51031792,128.2212155,정동진,강원도,강릉시,37.69143013,129.0326896,11500,14500,0
둔내,강원도,횡성군,37.51031792,128.2212155,진부,강원도,평창군,37.64273728,128.5744966,8400,11400,0
둔내,강원도,횡성군,37.51031792,128.2212155,청량리,서울특별시,동대문구,37.57997011,127.0477363,15200,22100,0
둔내,강원도,횡성군,37.51031792,128.2212155,평창,강원도,평창군,37.56238734,128.4297396,8400,11400,0
둔내,강원도,횡성군,37.51031792,128.2212155,행신,경기도,고양시 덕양구,37.61192587,126.8341324,18400,25900,0
둔내,강원도,횡성군,37.51031792,128.2212155,횡성,강원도,횡성군,37.48309966,128.010038,8400,11400,0
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,경산,경상북도,경산시,35.8193643,128.7276182,10000,0,14800
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,광명,경기도,광명시,37.41619623,126.8846812,51200,0,71700
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,김천구미,경상북도,김천시,36.11282841,128.1820556,18800,0,26300
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,대전,대전광역시,동구,36.33229415,127.4346445,29800,0,41700
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,동대구,대구광역시,동구,35.87932399,128.6283938,11200,0,16000
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,밀양,경상남도,밀양시,35.47452401,128.7711928,8400,0,13200
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,서대구,대구광역시,서구,35.88134695,128.540007,12000,0,16800
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,서울,서울특별시,용산구,37.55406889,126.9707034,53300,0,74600
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,34300,0,48000
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,진영,경상남도,김해시,35.29857664,128.7739275,8400,0,13200
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,진주,경상남도,진주시,35.15071327,128.1179168,8400,0,13200
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,창원,경상남도,창원시 의창구,35.25745394,128.6066268,8400,0,13200
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,8400,0,13200
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,천안아산,충청남도,아산시,36.7943447,127.1044438,38200,0,53500
마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,행신,경기도,고양시 덕양구,37.61192587,126.8341324,54600,0,76400
만종,강원도,원주시,37.35369709,127.8929934,강릉,강원도,강릉시,37.76452356,128.8996276,16300,19600,0
만종,강원도,원주시,37.35369709,127.8929934,덕소,경기도,남양주시,37.58689033,127.2088427,8400,13500,0
만종,강원도,원주시,37.35369709,127.8929934,동해,강원도,동해시,37.49819799,129.1237942,20000,24000,0
만종,강원도,원주시,37.35369709,127.8929934,둔내,강원도,횡성군,37.51031792,128.2212155,8400,11400,0
만종,강원도,원주시,37.35369709,127.8929934,묵호,강원도,동해시,37.54682398,129.1076923,19300,23200,0
만종,강원도,원주시,37.35369709,127.8929934,상봉,서울특별시,중랑구,37.59670933,127.0857418,9300,15400,0
만종,강원도,원주시,37.35369709,127.8929934,서울,서울특별시,용산구,37.55406889,126.9707034,11400,17600,0
만종,강원도,원주시,37.35369709,127.8929934,서원주,강원도,원주시,37.34904728,127.8399453,8400,11400,0
만종,강원도,원주시,37.35369709,127.8929934,양평,경기도,양평군,37.49268434,127.4922476,8400,11400,0
만종,강원도,원주시,37.35369709,127.8929934,정동진,강원도,강릉시,37.69143013,129.0326896,17000,20400,0
만종,강원도,원주시,37.35369709,127.8929934,진부,강원도,평창군,37.64273728,128.5744966,10600,13600,0
만종,강원도,원주시,37.35369709,127.8929934,청량리,서울특별시,동대문구,37.57997011,127.0477363,9700,15900,0
만종,강원도,원주시,37.35369709,127.8929934,평창,강원도,평창군,37.56238734,128.4297396,8400,11400,0
만종,강원도,원주시,37.35369709,127.8929934,행신,경기도,고양시 덕양구,37.61192587,126.8341324,12900,19300,0
만종,강원도,원주시,37.35369709,127.8929934,횡성,강원도,횡성군,37.48309966,128.010038,8400,11400,0
목포,전라남도,목포시,34.79113446,126.3865755,계룡,충청남도,계룡시,36.27298747,127.2652539,23200,0,32500
목포,전라남도,목포시,34.79113446,126.3865755,공주,충청남도,공주시,36.3324865,127.0968327,28200,33800,39500
목포,전라남도,목포시,34.79113446,126.3865755,광명,경기도,광명시,37.41619623,126.8846812,51000,61200,71400
목포,전라남도,목포시,34.79113446,126.3865755,광주송정,광주광역시,광산구,35.13766751,126.790805,8400,11400,13200
목포,전라남도,목포시,34.79113446,126.3865755,김제,전라북도,김제시,35.79248017,126.902986,15200,0,21300
목포,전라남도,목포시,34.79113446,126.3865755,나주,전라남도,나주시,35.01407834,126.7171749,8400,11400,13200
목포,전라남도,목포시,34.79113446,126.3865755,논산,충청남도,논산시,36.20728183,127.0924849,20900,0,29300
목포,전라남도,목포시,34.79113446,126.3865755,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,46800,0,0
목포,전라남도,목포시,34.79113446,126.3865755,서대전,대전광역시,중구,36.32249196,127.4033058,25000,0,35000
목포,전라남도,목포시,34.79113446,126.3865755,서울,서울특별시,용산구,37.55406889,126.9707034,53100,63700,74300
목포,전라남도,목포시,34.79113446,126.3865755,수서,서울특별시,강남구,37.48549613,127.1043706,51700,0,0
목포,전라남도,목포시,34.79113446,126.3865755,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,34500,41400,48300
목포,전라남도,목포시,34.79113446,126.3865755,용산,서울특별시,용산구,37.53007636,126.9648241,52800,63400,73900
목포,전라남도,목포시,34.79113446,126.3865755,익산,전라북도,익산시,35.94053258,126.9457173,21100,25300,29500
목포,전라남도,목포시,34.79113446,126.3865755,장성,전라남도,장성군,35.30002217,126.7801939,9200,0,14000
목포,전라남도,목포시,34.79113446,126.3865755,정읍,전라북도,정읍시,35.57550653,126.8422496,14600,17600,20400
목포,전라남도,목포시,34.79113446,126.3865755,천안아산,충청남도,아산시,36.7943447,127.1044438,39800,47800,55700
목포,전라남도,목포시,34.79113446,126.3865755,평택지제,경기도,평택시,37.01878181,127.0698327,43600,0,0
목포,전라남도,목포시,34.79113446,126.3865755,행신,경기도,고양시 덕양구,37.61192587,126.8341324,54500,65400,76300
묵호,강원도,동해시,37.54682398,129.1076923,강릉,강원도,강릉시,37.76452356,128.8996276,8400,11400,0
묵호,강원도,동해시,37.54682398,129.1076923,경주,경상북도,경주시,35.79837725,129.1389994,30200,36200,0
묵호,강원도,동해시,37.54682398,129.1076923,덕소,경기도,남양주시,37.58689033,127.2088427,27300,35900,0
묵호,강원도,동해시,37.54682398,129.1076923,동해,강원도,동해시,37.49819799,129.1237942,8400,11400,0
묵호,강원도,동해시,37.54682398,129.1076923,둔내,강원도,횡성군,37.51031792,128.2212155,13900,16900,0
묵호,강원도,동해시,37.54682398,129.1076923,만종,강원도,원주시,37.35369709,127.8929934,19300,23200,0
묵호,강원도,동해시,37.54682398,129.1076923,부전,부산광역시,부산진구,35.16465141,129.0601198,42700,51200,0
묵호,강원도,동해시,37.54682398,129.1076923,삼척,강원도,삼척시,37.4300681,129.1787396,8400,11400,0
묵호,강원도,동해시,37.54682398,129.1076923,상봉,서울특별시,중랑구,37.59670933,127.0857418,28600,38000,0
묵호,강원도,동해시,37.54682398,129.1076923,서울,서울특별시,용산구,37.55406889,126.9707034,30700,40700,0
묵호,강원도,동해시,37.54682398,129.1076923,서원주,강원도,원주시,37.34904728,127.8399453,20100,24100,0
묵호,강원도,동해시,37.54682398,129.1076923,양평,경기도,양평군,37.49268434,127.4922476,24100,30600,0
묵호,강원도,동해시,37.54682398,129.1076923,영덕,경상북도,영덕군,36.41029112,129.3774273,19200,23000,0
묵호,강원도,동해시,37.54682398,129.1076923,울진,경상북도,울진군,36.98276562,129.3949026,9900,12900,0
묵호,강원도,동해시,37.54682398,129.1076923,정동진,강원도,강릉시,37.69143013,129.0326896,8400,11400,0
묵호,강원도,동해시,37.54682398,129.1076923,진부,강원도,평창군,37.64273728,128.5744966,8700,11700,0
묵호,강원도,동해시,37.54682398,129.1076923,청량리,서울특별시,동대문구,37.57997011,127.0477363,29100,38800,0
묵호,강원도,동해시,37.54682398,129.1076923,태화강,울산광역시,남구,35.53884117,129.3533323,36100,43300,0
묵호,강원도,동해시,37.54682398,129.1076923,평창,강원도,평창군,37.56238734,128.4297396,11000,14000,0
묵호,강원도,동해시,37.54682398,129.1076923,포항,경상북도,포항시 북구,36.07160518,129.3419282,24600,29500,0
묵호,강원도,동해시,37.54682398,129.1076923,횡성,강원도,횡성군,37.48309966,128.010038,16800,20200,0
문경,경상북도,문경시,36.72060199,128.1106439,가남,경기도,여주시,37.19779147,127.5355542,11800,14800,0
문경,경상북도,문경시,36.72060199,128.1106439,감곡장호원,충청북도,음성군,37.12673504,127.6354987,10100,13100,0
문경,경상북도,문경시,36.72060199,128.1106439,부발,경기도,이천시,37.25984842,127.4904679,13100,16100,0
문경,경상북도,문경시,36.72060199,128.1106439,살미,충청북도,충주시,36.90230735,127.9604776,8400,11400,0
문경,경상북도,문경시,36.72060199,128.1106439,수안보온천,충청북도,충주시,36.84164117,128.0047488,8400,11400,0
문경,경상북도,문경시,36.72060199,128.1106439,앙성온천,충청북도,충주시,37.09238226,127.7871074,8400,11400,0
문경,경상북도,문경시,36.72060199,128.1106439,연풍,충청북도,괴산군,36.78648879,128.018054,8400,11400,0
문경,경상북도,문경시,36.72060199,128.1106439,충주,충청북도,충주시,36.97599422,127.9091753,8400,11400,0
문경,경상북도,문경시,36.72060199,128.1106439,판교(경기),경기도,성남시 분당구,37.39477589,127.1119827,17400,20900,0
물금,경상남도,양산시,35.30715588,128.9853192,경산,경상북도,경산시,35.8193643,128.7276182,8400,0,13200
물금,경상남도,양산시,35.30715588,128.9853192,광명,경기도,광명시,37.41619623,126.8846812,49100,0,68700
물금,경상남도,양산시,35.30715588,128.9853192,구포,부산광역시,북구,35.20548095,128.997114,8400,0,13200
물금,경상남도,양산시,35.30715588,128.9853192,김천구미,경상북도,김천시,36.11282841,128.1820556,16900,0,23700
물금,경상남도,양산시,35.30715588,128.9853192,대전,대전광역시,동구,36.33229415,127.4346445,28100,0,39300
물금,경상남도,양산시,35.30715588,128.9853192,동대구,대구광역시,동구,35.87932399,128.6283938,8900,0,13700
물금,경상남도,양산시,35.30715588,128.9853192,밀양,경상남도,밀양시,35.47452401,128.7711928,8400,0,13200
물금,경상남도,양산시,35.30715588,128.9853192,부산,부산광역시,동구,35.11520341,129.0415499,8400,0,13200
물금,경상남도,양산시,35.30715588,128.9853192,서대구,대구광역시,서구,35.88134695,128.540007,9200,0,14000
물금,경상남도,양산시,35.30715588,128.9853192,서울,서울특별시,용산구,37.55406889,126.9707034,51300,0,71800
물금,경상남도,양산시,35.30715588,128.9853192,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,31900,0,44700
물금,경상남도,양산시,35.30715588,128.9853192,천안아산,충청남도,아산시,36.7943447,127.1044438,35800,0,50100
물금,경상남도,양산시,35.30715588,128.9853192,행신,경기도,고양시 덕양구,37.61192587,126.8341324,52600,0,73600
밀양,경상남도,밀양시,35.47452401,128.7711928,경산,경상북도,경산시,35.8193643,128.7276182,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,광명,경기도,광명시,37.41619623,126.8846812,46400,0,65000
밀양,경상남도,밀양시,35.47452401,128.7711928,구포,부산광역시,북구,35.20548095,128.997114,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,김천구미,경상북도,김천시,36.11282841,128.1820556,13500,0,18900
밀양,경상남도,밀양시,35.47452401,128.7711928,대전,대전광역시,동구,36.33229415,127.4346445,25400,0,35600
밀양,경상남도,밀양시,35.47452401,128.7711928,동대구,대구광역시,동구,35.87932399,128.6283938,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,물금,경상남도,양산시,35.30715588,128.9853192,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,부산,부산광역시,동구,35.11520341,129.0415499,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,서대구,대구광역시,서구,35.88134695,128.540007,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,서울,서울특별시,용산구,37.55406889,126.9707034,48500,0,67900
밀양,경상남도,밀양시,35.47452401,128.7711928,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,29500,0,41300
밀양,경상남도,밀양시,35.47452401,128.7711928,진영,경상남도,김해시,35.29857664,128.7739275,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,진주,경상남도,진주시,35.15071327,128.1179168,10600,0,15400
밀양,경상남도,밀양시,35.47452401,128.7711928,창원,경상남도,창원시 의창구,35.25745394,128.6066268,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,8400,0,13200
밀양,경상남도,밀양시,35.47452401,128.7711928,천안아산,충청남도,아산시,36.7943447,127.1044438,33400,0,46800
밀양,경상남도,밀양시,35.47452401,128.7711928,행신,경기도,고양시 덕양구,37.61192587,126.8341324,49900,0,69900
부발,경기도,이천시,37.25984842,127.4904679,가남,경기도,여주시,37.19779147,127.5355542,8400,11400,0
부발,경기도,이천시,37.25984842,127.4904679,감곡장호원,충청북도,음성군,37.12673504,127.6354987,8400,11400,0
부발,경기도,이천시,37.25984842,127.4904679,문경,경상북도,문경시,36.72060199,128.1106439,13100,16100,0
부발,경기도,이천시,37.25984842,127.4904679,살미,충청북도,충주시,36.90230735,127.9604776,9400,12400,0
부발,경기도,이천시,37.25984842,127.4904679,수안보온천,충청북도,충주시,36.84164117,128.0047488,10600,13600,0
부발,경기도,이천시,37.25984842,127.4904679,앙성온천,충청북도,충주시,37.09238226,127.7871074,8400,11400,0
부발,경기도,이천시,37.25984842,127.4904679,연풍,충청북도,괴산군,36.78648879,128.018054,11500,14500,0
부발,경기도,이천시,37.25984842,127.4904679,충주,충청북도,충주시,36.97599422,127.9091753,8400,11400,0
부발,경기도,이천시,37.25984842,127.4904679,판교(경기),경기도,성남시 분당구,37.39477589,127.1119827,8400,11400,0
부산,부산광역시,동구,35.11520341,129.0415499,경산,경상북도,경산시,35.8193643,128.7276182,10700,0,15500
부산,부산광역시,동구,35.11520341,129.0415499,경주,경상북도,경주시,35.79837725,129.1389994,11000,14000,15800
부산,부산광역시,동구,35.11520341,129.0415499,광명,경기도,광명시,37.41619623,126.8846812,57700,69200,80800
부산,부산광역시,동구,35.11520341,129.0415499,구포,부산광역시,북구,35.20548095,128.997114,8400,0,13200
부산,부산광역시,동구,35.11520341,129.0415499,김천구미,경상북도,김천시,36.11282841,128.1820556,24900,29900,34900
부산,부산광역시,동구,35.11520341,129.0415499,대전,대전광역시,동구,36.33229415,127.4346445,36200,43400,50700
부산,부산광역시,동구,35.11520341,129.0415499,동대구,대구광역시,동구,35.87932399,128.6283938,17100,20500,23900
부산,부산광역시,동구,35.11520341,129.0415499,동탄,경기도,화성시 동탄구,37.19994276,127.0957376,53400,0,70000
부산,부산광역시,동구,35.11520341,129.0415499,물금,경상남도,양산시,35.30715588,128.9853192,8400,0,13200
부산,부산광역시,동구,35.11520341,129.0415499,밀양,경상남도,밀양시,35.47452401,128.7711928,8400,0,13200
부산,부산광역시,동구,35.11520341,129.0415499,서대구,대구광역시,서구,35.88134695,128.540007,17900,0,25100
부산,부산광역시,동구,35.11520341,129.0415499,서울,서울특별시,용산구,37.55406889,126.9707034,59800,71800,83700
부산,부산광역시,동구,35.11520341,129.0415499,수서,서울특별시,강남구,37.48549613,127.1043706,58300,0,76700
부산,부산광역시,동구,35.11520341,129.0415499,수원,경기도,수원시 팔달구,37.26579031,127.0000947,46300,0,64800
부산,부산광역시,동구,35.11520341,129.0415499,영등포,서울특별시,영등포구,37.5156828,126.9078783,48000,0,67200
부산,부산광역시,동구,35.11520341,129.0415499,오송,충청북도,청주시 흥덕구,36.62008671,127.3276033,42200,50600,59100
부산,부산광역시,동구,35.11520341,129.0415499,울산,울산광역시,울주군,35.55142714,129.1385985,8400,11400,13200
부산,부산광역시,동구,35.11520341,129.0415499,천안아산,충청남도,아산시,36.7943447,127.1044438,46500,55800,65100
부산,부산광역시,동구,35.11520341,129.0415499,평택지제,경기도,평택시,37.01878181,127.0698327,50300,0,65700
부산,부산광역시,동구,35.11520341,129.0415499,행신,경기도,고양시 덕양구,37.61192587,126.8341324,61100,73300,85500
부전,부산광역시,부산진구,35.16465141,129.0601198,강릉,강원도,강릉시,37.76452356,128.8996276,46800,56200,0
부전,부산광역시,부산진구,35.16465141,129.0601198,경주,경상북도,경주시,35.79837725,129.1389994,12500,15500,0
부전,부산광역시,부산진구,35.16465141,129.0601198,기장,부산광역시,기장군,35.24387506,129.2186243,8400,11400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,남창,울산광역시,울주군,35.41711639,129.2834396,8400,11400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,단양,충청북도,단양군,36.97324701,128.3437007,36900,44300,0
부전,부산광역시,부산진구,35.16465141,129.0601198,덕소,경기도,남양주시,37.58689033,127.2088427,53700,67400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,동해,강원도,동해시,37.49819799,129.1237942,42100,50500,0
부전,부산광역시,부산진구,35.16465141,129.0601198,묵호,강원도,동해시,37.54682398,129.1076923,42700,51200,0
부전,부산광역시,부산진구,35.16465141,129.0601198,북울산,울산광역시,북구,35.61474547,129.3718204,8400,11400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,삼척,강원도,삼척시,37.4300681,129.1787396,40800,49000,0
부전,부산광역시,부산진구,35.16465141,129.0601198,상봉,서울특별시,중랑구,37.59670933,127.0857418,55000,69700,0
부전,부산광역시,부산진구,35.16465141,129.0601198,서울,서울특별시,용산구,37.55406889,126.9707034,57100,72400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,서원주,강원도,원주시,37.34904728,127.8399453,46500,55800,0
부전,부산광역시,부산진구,35.16465141,129.0601198,센텀,경상북도,경주시,35.8048541,129.138088,8400,11400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,신해운대,부산광역시,해운대구,35.18169468,129.1770321,8400,11400,0
부전,부산광역시,부산진구,35.16465141,129.0601198,안동,경상북도,안동시,36.57446184,128.6748768,27700,33200,0
부전,부산광역시,부산진구,35.16465141,129.0601198,양평,경기도,양평군,37.49268434,127.4922476,50500,62300,0
부전,부산광역시,부산진구,35.16465141,129.0601198,영덕,경상북도,영덕군,36.41029112,129.3774273,23500,28200,0
부전,부산광역시,부산진구,35.16465141,129.0601198,영주,경상북도,영주시,36.81106552,128.625018,32100,38500,0
부전,부산광역시,부산진구,35.16465141,129.0601198,영천,경상북도,영천시,35.95952142,128.9391646,16800,20200,0
